Track B Loop and Stop, Train: 24, Speed: 8, Loops: 2, Trigger: L0
d(L0-L1) (cm/ms), 0.024096385542168676

Track B Loop and Stop, Train: 79, Speed: 11, Loops: 2, Trigger: L0
C14, 1583750310863
A4, 1583750312186
B16, 1583750313231
C5, 1583750314345
C15, 1583750314971
D12, 1583750315877
E11, 1583750316573
D10, 1583750317200
D8, 1583750319010
E8, 1583750319846
C14, 1583750321595
A4, 1583750322987
B16, 1583750323962
C5, 1583750325076
C15, 1583750325703
D12, 1583750326608
E11, 1583750327305
D10, 1583750327932
D8, 1583750329742
E8, 1583750330578
L1, 190707
L0, 190754
L0-L1 (2cm spacing), 47
d(L0-L1) (cm/ms), 0.0425531914893617
L1, 201439
L0, 201485
L0-L1 (2cm spacing), 46
d(L0-L1) (cm/ms), 0.043478260869565216

Track B Loop and Stop, Train: 79, Speed: 11, Loops: 2, Trigger: L0
C14, 1583750367336
A4, 1583750368659
B16, 1583750369703
C5, 1583750370748
C15, 1583750371444
D12, 1583750372350
E11, 1583750372976
D10, 1583750373673
D8, 1583750375413
E8, 1583750376249
C14, 1583750378068
A4, 1583750379391
B16, 1583750380365
C5, 1583750381480
C15, 1583750382176
D12, 1583750383081
E11, 1583750383708
D10, 1583750384334
D8, 1583750386145
E8, 1583750386981
L1, 247147
L0, 247194
L0-L1 (2cm spacing), 47
d(L0-L1) (cm/ms), 0.0425531914893617
L1, 257867
L0, 257914
L0-L1 (2cm spacing), 47
d(L0-L1) (cm/ms), 0.0425531914893617

Track B Loop and Stop, Train: 79, Speed: 14, Loops: 2, Trigger: L0
C14, 1583750411938
A4, 1583750412844
B16, 1583750413470
C5, 1583750414166
C15, 1583750414584
D12, 1583750415211
E11, 1583750415629
D10, 1583750416047
D8, 1583750417230
E8, 1583750417788
C14, 1583750418910
A4, 1583750419815
B16, 1583750420442
C5, 1583750421208
C15, 1583750421625
D12, 1583750422252
E11, 1583750422670
D10, 1583750423088
D8, 1583750424202
E8, 1583750424759
L1, 288588
L0, 288618
L0-L1 (2cm spacing), 30
d(L0-L1) (cm/ms), 0.06666666666666667
L1, 295599
L0, 295629
L0-L1 (2cm spacing), 30
d(L0-L1) (cm/ms), 0.06666666666666667

Track B Loop and Stop, Train: 79, Speed: 14, Loops: 2, Trigger: L0
C14, 1583750466973
A4, 1583750467878
B16, 1583750468505
C5, 1583750469202
C15, 1583750469620
D12, 1583750470246
E11, 1583750470664
D10, 1583750471082
D8, 1583750472266
E8, 1583750472823
C14, 1583750473945
A4, 1583750474850
B16, 1583750475477
C5, 1583750476173
C15, 1583750476661
D12, 1583750477217
E11, 1583750477636
D10, 1583750478053
D8, 1583750479237
E8, 1583750479794
