Track A Loop and Stop, Train: 74, Speed: 14, Loops: 2, Trigger: L0
D12, 1583743193723
E11, 1583743194420
D10, 1583743195325
D8, 1583743197205
E8, 1583743198180
L1, 442147
L0, 442199
L0-L1 (2cm spacing), 52
d(L0-L1) (cm/ms), 0.038461538461538464
L1, 454184
L0, 454235
L0-L1 (2cm spacing), 51
d(L0-L1) (cm/ms), 0.0392156862745098

Track A Loop and Stop, Train: 24, Speed: 14, Loops: 2, Trigger: L0
C14, 1583743247239
A4, 1583743248284
B16, 1583743249049
C5, 1583743249885
C15, 1583743250442
D12, 1583743251138
E11, 1583743251626
D10, 1583743252322
D8, 1583743253715
E8, 1583743254411
C14, 1583743255882
A4, 1583743256926
B16, 1583743257692
C5, 1583743258528
C15, 1583743259085
D12, 1583743259781
E11, 1583743260268
D10, 1583743260895
D8, 1583743262288
E8, 1583743262984
L1, 510365
L0, 510403
L0-L1 (2cm spacing), 38
d(L0-L1) (cm/ms), 0.05263157894736842
L1, 518945
L0, 518983
L0-L1 (2cm spacing), 38
d(L0-L1) (cm/ms), 0.05263157894736842

Track A Loop and Stop, Train: 24, Speed: 14, Loops: 2, Trigger: L0
C14, 1583743344460
A4, 1583743345434
B16, 1583743346200
C5, 1583743347106
C15, 1583743347663
D12, 1583743348359
E11, 1583743348846
D10, 1583743349473
D8, 1583743350866
E8, 1583743351562
C14, 1583743353033
A4, 1583743354077
B16, 1583743354843
C5, 1583743355748
C15, 1583743356236
D12, 1583743356932
E11, 1583743357420
D10, 1583743358046
D8, 1583743359439
E8, 1583743360135
L1, 607543
L0, 607581
L0-L1 (2cm spacing), 38
d(L0-L1) (cm/ms), 0.05263157894736842
L1, 616104
L0, 616141
L0-L1 (2cm spacing), 37
d(L0-L1) (cm/ms), 0.05405405405405406

Track A Loop and Stop, Train: 58, Speed: 8, Loops: 2, Trigger: L0
C14, 1583744729210
A4, 1583744732274
B16, 1583744734572
C5, 1583744737149
C15, 1583744738750
D12, 1583744740909
E11, 1583744742371
D10, 1583744744321
D8, 1583744748360
E8, 1583744750379
C14, 1583744755053
A4, 1583744758117
B16, 1583744760414
C5, 1583744762991
C15, 1583744764523
D12, 1583744766681
E11, 1583744768144
D10, 1583744770163
D8, 1583744774202
E8, 1583744776221
L1, 47102
L0, 47203
L0-L1 (2cm spacing), 101
d(L0-L1) (cm/ms), 0.019801980198019802
L1, 72928
L0, 73029
L0-L1 (2cm spacing), 101
d(L0-L1) (cm/ms), 0.019801980198019802

Track A Loop and Stop, Train: 58, Speed: 8, Loops: 2, Trigger: L0
C14, 1583744840587
A4, 1583744843721
B16, 1583744846018
C5, 1583744848595
C15, 1583744850127
D12, 1583744852285
E11, 1583744853748
D10, 1583744855767
D8, 1583744859806
E8, 1583744861825
C14, 1583744866429
A4, 1583744869562
B16, 1583744871791
C5, 1583744874367
C15, 1583744875969
D12, 1583744878128
E11, 1583744879590
D10, 1583744881539
D8, 1583744885648
E8, 1583744887598
L1, 158525
L0, 158625
L0-L1 (2cm spacing), 100
d(L0-L1) (cm/ms), 0.02
L1, 184330
L0, 184430
L0-L1 (2cm spacing), 100
d(L0-L1) (cm/ms), 0.02

Track A Loop and Stop, Train: 58, Speed: 11, Loops: 2, Trigger: L0
C14, 1583744932810
A4, 1583744934412
B16, 1583744935596
C5, 1583744936919
C15, 1583744937685
D12, 1583744938799
E11, 1583744939565
D10, 1583744940540
D8, 1583744942629
E8, 1583744943673
C14, 1583744946049
A4, 1583744947650
B16, 1583744948834
C5, 1583744950157
C15, 1583744950923
D12, 1583744952037
E11, 1583744952803
D10, 1583744953778
D8, 1583744955867
E8, 1583744956912
L1, 240104
L0, 240157
L0-L1 (2cm spacing), 53
d(L0-L1) (cm/ms), 0.03773584905660377
L1, 253346
L0, 253400
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035

Track A Loop and Stop, Train: 58, Speed: 11, Loops: 2, Trigger: L0
C14, 1583744998397
A4, 1583744999998
B16, 1583745001113
C5, 1583745002436
C15, 1583745003271
D12, 1583745004385
E11, 1583745005151
D10, 1583745006126
D8, 1583745008215
E8, 1583745009260
C14, 1583745011636
A4, 1583745013167
B16, 1583745014351
C5, 1583745015674
C15, 1583745016440
D12, 1583745017554
E11, 1583745018320
D10, 1583745019365
D8, 1583745021454
E8, 1583745022498
L1, 305672
L0, 305726
L0-L1 (2cm spacing), 54
d(L0-L1) (cm/ms), 0.037037037037037035
L1, 318873
L0, 318926
L0-L1 (2cm spacing), 53
d(L0-L1) (cm/ms), 0.03773584905660377

Track A Loop and Stop, Train: 58, Speed: 14, Loops: 2, Trigger: L0
C14, 1583745061477
A4, 1583745062452
B16, 1583745063148
C5, 1583745063983
C15, 1583745064471
D12, 1583745065167
E11, 1583745065655
D10, 1583745066281
D8, 1583745067604
E8, 1583745068231
C14, 1583745069701
A4, 1583745070676
B16, 1583745071442
C5, 1583745072208
C15, 1583745072696
D12, 1583745073392
E11, 1583745073880
D10, 1583745074506
D8, 1583745075829
E8, 1583745076456
L1, 364523
L0, 364558
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 372748
L0, 372783
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714

Track A Loop and Stop, Train: 58, Speed: 14, Loops: 2, Trigger: L0
C14, 1583745213888
A4, 1583745214863
B16, 1583745215629
C5, 1583745216464
C15, 1583745216952
D12, 1583745217648
E11, 1583745218136
D10, 1583745218762
D8, 1583745220015
E8, 1583745220712
C14, 1583745222183
A4, 1583745223157
B16, 1583745223854
C5, 1583745224689
C15, 1583745225177
D12, 1583745225873
E11, 1583745226361
D10, 1583745226987
D8, 1583745228241
E8, 1583745228937
L1, 516980
L0, 517015
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 525194
L0, 525228
L0-L1 (2cm spacing), 34
d(L0-L1) (cm/ms), 0.058823529411764705

Track A Loop and Stop, Train: 1, Speed: 8, Loops: 2, Trigger: L0
C14, 1583746146231
A4, 1583746149016
B16, 1583746151105
C5, 1583746153403
C15, 1583746154795
D12, 1583746156745
E11, 1583746158068
D10, 1583746159739
D8, 1583746163500
E8, 1583746165310
C14, 1583746169496
A4, 1583746172282
B16, 1583746174301
C5, 1583746176599
C15, 1583746178061
D12, 1583746180011
E11, 1583746181334
D10, 1583746183005
D8, 1583746186696
E8, 1583746188576
L1, 42370
L0, 42462
